,chemical formula,supercell,phase,i,degeneracy,total energy [eV],ref. total energy [meV/f.u.],directory
2159,Hf29La2O63Si,222,14,291,1,-12839944.8591679,20.48338264226913,Hf29La2O63Si_sc222/No14/291
2160,Hf29La2O63Si,222,29,268,1,-12839944.412434,34.59076887369156,Hf29La2O63Si_sc222/No29/268
2161,Hf29La2O63Si,222,29,269,1,-12839944.9656588,17.120512068271633,Hf29La2O63Si_sc222/No29/269
2162,Hf29La2O63Si,222,29,270,1,-12839944.9239027,18.439125716686252,Hf29La2O63Si_sc222/No29/270
2163,Hf29La2O63Si,222,61,283,1,-12839944.0665459,45.513550996780396,Hf29La2O63Si_sc222/No61/283
2164,Hf29La2O63Si,222,61,284,1,-12839945.4887556,0.6016656756401062,Hf29La2O63Si_sc222/No61/284
2165,Hf29La2O63Si,222,61,285,1,-12839944.3864868,35.410154163837426,Hf29La2O63Si_sc222/No61/285
2166,Hf29La2O63Si,222,61,286,1,-12839943.9385375,49.55592155456543,Hf29La2O63Si_sc222/No61/286
2167,Hf29La2O63Si,222,61,287,1,-12839943.8647434,51.88626158237457,Hf29La2O63Si_sc222/No61/287
2168,Hf29La2O63Si,222,61,288,1,-12839944.1511502,42.84183633327485,Hf29La2O63Si_sc222/No61/288
2169,Hf29La2O63Si,222,14,292,1,-12839945.992746199,-15.313826858997345,Hf29La2O63Si_sc222/No14/292
2170,Hf29La2O63Si,222,14,293,1,-12839945.407361802,3.171996235847473,Hf29La2O63Si_sc222/No14/293
2171,Hf29La2O63Si,222,14,294,1,-12839946.0145494,-16.002348959445953,Hf29La2O63Si_sc222/No14/294
2172,Hf29La2O63Si,222,14,295,1,-12839945.5619335,-1.70921528339386,Hf29La2O63Si_sc222/No14/295
2173,Hf29La2O63Si,222,14,296,1,-12839945.701013198,-6.101205766201018,Hf29La2O63Si_sc222/No14/296
2174,Hf29La2O63Si,222,14,297,1,-12839945.2440225,8.33007949590683,Hf29La2O63Si_sc222/No14/297
2175,Hf29La2O63Si,222,29,271,1,-12839944.8508095,20.74733209609985,Hf29La2O63Si_sc222/No29/271
2176,Hf29La2O63Si,222,29,272,1,-12839944.6180711,28.096965789794922,Hf29La2O63Si_sc222/No29/272
2177,Hf29La2O63Si,222,29,273,1,-12839945.135073101,11.770586907863615,Hf29La2O63Si_sc222/No29/273
2178,Hf29La2O63Si,222,29,274,1,-12839943.992117802,47.863911986351006,Hf29La2O63Si_sc222/No29/274
2179,Hf29La2O63Si,222,29,275,1,-12839944.182246601,41.859844744205475,Hf29La2O63Si_sc222/No29/275
2180,Hf29La2O63Si,222,61,289,1,-12839944.52189,31.134263694286343,Hf29La2O63Si_sc222/No61/289
2181,Hf29La2O63Si,222,61,290,1,-12839946.096822001,-18.600431025028232,Hf29La2O63Si_sc222/No61/290
2182,Hf29La2O63Si,222,61,291,1,-12839944.902142098,19.126302659511566,Hf29La2O63Si_sc222/No61/291
2183,Hf29La2O63Si,222,61,292,1,-12839944.6143609,28.21412998437881,Hf29La2O63Si_sc222/No61/292
2184,Hf29La2O63Si,222,61,293,1,-12839943.587989999,60.625842571258545,Hf29La2O63Si_sc222/No61/293
2185,Hf29La2O63Si,222,61,294,1,-12839944.6385492,27.45028901100159,Hf29La2O63Si_sc222/No61/294
2186,Hf29La2O63Si,222,14,298,1,-12839945.121435301,12.20125424861908,Hf29La2O63Si_sc222/No14/298
2187,Hf29La2O63Si,222,14,299,1,-12839944.2919404,38.395829975605004,Hf29La2O63Si_sc222/No14/299
2188,Hf29La2O63Si,222,14,300,1,-12839945.7295717,-7.00305312871933,Hf29La2O63Si_sc222/No14/300
2189,Hf29La2O63Si,222,14,301,1,-12839944.1793874,41.95013523101807,Hf29La2O63Si_sc222/No14/301
2190,Hf29La2O63Si,222,14,302,1,-12839944.8869909,19.60476160049439,Hf29La2O63Si_sc222/No14/302
2191,Hf29La2O63Si,222,14,303,1,-12839944.2906821,38.4355657696724,Hf29La2O63Si_sc222/No14/303
2192,Hf29La2O63Si,222,29,276,1,-12839944.4986976,31.86665523052216,Hf29La2O63Si_sc222/No29/276
2193,Hf29La2O63Si,222,29,277,1,-12839945.084366199,13.371857345104218,Hf29La2O63Si_sc222/No29/277
2194,Hf29La2O63Si,222,29,278,1,-12839944.3052319,37.976098358631134,Hf29La2O63Si_sc222/No29/278
2195,Hf29La2O63Si,222,29,279,1,-12839944.4306389,34.015877425670624,Hf29La2O63Si_sc222/No29/279
2196,Hf29La2O63Si,222,29,280,1,-12839944.958041802,17.361048817634586,Hf29La2O63Si_sc222/No29/280
2197,Hf29La2O63Si,222,29,281,1,-12839944.750789199,23.905867874622345,Hf29La2O63Si_sc222/No29/281
2198,Hf29La2O63Si,222,61,295,1,-12839943.969371,48.58223211765289,Hf29La2O63Si_sc222/No61/295
2199,Hf29La2O63Si,222,61,296,1,-12839945.766795501,-8.178541541099548,Hf29La2O63Si_sc222/No61/296
2200,Hf29La2O63Si,222,61,297,1,-12839944.338507598,36.925286889076226,Hf29La2O63Si_sc222/No61/297
2201,Hf29La2O63Si,222,61,298,1,-12839944.076162199,45.20987844467163,Hf29La2O63Si_sc222/No61/298
2202,Hf29La2O63Si,222,61,299,1,-12839943.716799099,56.55818676948547,Hf29La2O63Si_sc222/No61/299
2203,Hf29La2O63Si,222,61,300,1,-12839944.0831858,44.9880805015564,Hf29La2O63Si_sc222/No61/300
2204,Hf29La2O63Si,222,14,304,1,-12839945.4256524,2.5943984389305115,Hf29La2O63Si_sc222/No14/304
2205,Hf29La2O63Si,222,14,305,1,-12839944.306428399,37.938314139842994,Hf29La2O63Si_sc222/No14/305
2206,Hf29La2O63Si,222,14,306,1,-12839945.7504765,-7.663204789161682,Hf29La2O63Si_sc222/No14/306
2207,Hf29La2O63Si,222,14,307,1,-12839944.490682302,32.11976993083954,Hf29La2O63Si_sc222/No14/307
2208,Hf29La2O63Si,222,14,308,1,-12839945.2685498,7.555533170700072,Hf29La2O63Si_sc222/No14/308
2209,Hf29La2O63Si,222,14,309,1,-12839944.533614999,30.764000475406647,Hf29La2O63Si_sc222/No14/309
2210,Hf29La2O63Si,222,29,282,1,-12839944.9143483,18.74084365367889,Hf29La2O63Si_sc222/No29/282
2211,Hf29La2O63Si,222,29,283,1,-12839944.9404072,17.917931079864506,Hf29La2O63Si_sc222/No29/283
2212,Hf29La2O63Si,222,29,284,1,-12839945.1225673,12.165506839752195,Hf29La2O63Si_sc222/No29/284
2213,Hf29La2O63Si,222,29,285,1,-12839944.1761565,42.05216366052628,Hf29La2O63Si_sc222/No29/285
2214,Hf29La2O63Si,222,29,286,1,-12839945.033817802,14.968122601509096,Hf29La2O63Si_sc222/No29/286
2215,Hf29La2O63Si,222,61,301,1,-12839944.1836073,41.81687521934509,Hf29La2O63Si_sc222/No61/301
2216,Hf29La2O63Si,222,61,302,1,-12839946.1699106,-20.90849214792252,Hf29La2O63Si_sc222/No61/302
2217,Hf29La2O63Si,222,61,303,1,-12839944.0926149,44.69031947851181,Hf29La2O63Si_sc222/No61/303
2218,Hf29La2O63Si,222,61,304,1,-12839944.4127709,34.5801300406456,Hf29La2O63Si_sc222/No61/304
2219,Hf29La2O63Si,222,61,305,1,-12839944.0212345,46.944437444210045,Hf29La2O63Si_sc222/No61/305
2220,Hf29La2O63Si,222,61,306,1,-12839944.2774225,38.85428988933563,Hf29La2O63Si_sc222/No61/306
2221,Hf29La2O63Si,222,14,310,1,-12839944.6140111,28.22517639398575,Hf29La2O63Si_sc222/No14/310
2222,Hf29La2O63Si,222,14,311,1,-12839945.251407001,8.096884727478027,Hf29La2O63Si_sc222/No14/311
2223,Hf29La2O63Si,222,14,312,1,-12839945.6892788,-5.730645716190338,Hf29La2O63Si_sc222/No14/312
2224,Hf29La2O63Si,222,14,313,1,-12839944.7980843,22.412338435649872,Hf29La2O63Si_sc222/No14/313
2225,Hf29La2O63Si,222,14,314,1,-12839944.7921256,22.600507974624637,Hf29La2O63Si_sc222/No14/314
2226,Hf29La2O63Si,222,14,315,1,-12839944.4180429,34.41364574432373,Hf29La2O63Si_sc222/No14/315
2227,Hf29La2O63Si,222,29,287,1,-12839944.8315261,21.35628151893616,Hf29La2O63Si_sc222/No29/287
2228,Hf29La2O63Si,222,29,288,1,-12839944.846552802,20.881754100322727,Hf29La2O63Si_sc222/No29/288
2229,Hf29La2O63Si,222,29,289,1,-12839944.4086211,34.711176216602325,Hf29La2O63Si_sc222/No29/289
2230,Hf29La2O63Si,222,29,290,1,-12839945.3215496,5.881855249404907,Hf29La2O63Si_sc222/No29/290
2231,Hf29La2O63Si,222,29,291,1,-12839944.7698776,23.303076326847076,Hf29La2O63Si_sc222/No29/291
2232,Hf29La2O63Si,222,61,307,1,-12839944.098168595,44.514939546585076,Hf29La2O63Si_sc222/No61/307
2233,Hf29La2O63Si,222,61,308,1,-12839946.002672698,-15.62729525566101,Hf29La2O63Si_sc222/No61/308
2234,Hf29La2O63Si,222,61,309,1,-12839944.5077047,31.582220494747162,Hf29La2O63Si_sc222/No61/309
2235,Hf29La2O63Si,222,61,310,1,-12839944.2124862,40.90490996837615,Hf29La2O63Si_sc222/No61/310
2236,Hf29La2O63Si,222,61,311,1,-12839943.576343901,60.99361425638199,Hf29La2O63Si_sc222/No61/311
2237,Hf29La2O63Si,222,61,312,1,-12839944.153406199,42.77059412002564,Hf29La2O63Si_sc222/No61/312
2238,Hf29La2O63Si,222,14,316,1,-12839944.8471659,20.862393200397488,Hf29La2O63Si_sc222/No14/316
2239,Hf29La2O63Si,222,14,317,1,-12839945.5913866,-2.6393131613731384,Hf29La2O63Si_sc222/No14/317
2240,Hf29La2O63Si,222,14,318,1,-12839946.307118902,-25.24138581752777,Hf29La2O63Si_sc222/No14/318
2241,Hf29La2O63Si,222,14,319,1,-12839944.1288124,43.54724055528641,Hf29La2O63Si_sc222/No14/319
2242,Hf29La2O63Si,222,14,320,1,-12839946.2230086,-22.58527106046677,Hf29La2O63Si_sc222/No14/320
2243,Hf29La2O63Si,222,14,321,1,-12839944.265621198,39.226962625980384,Hf29La2O63Si_sc222/No14/321
2244,Hf29La2O63Si,222,29,292,1,-12839945.727921301,-6.950935244560242,Hf29La2O63Si_sc222/No29/292
2245,Hf29La2O63Si,222,29,293,1,-12839944.7465498,24.03974366188049,Hf29La2O63Si_sc222/No29/293
2246,Hf29La2O63Si,222,29,294,1,-12839944.9442529,17.796487867832184,Hf29La2O63Si_sc222/No29/294
2247,Hf29La2O63Si,222,29,295,1,-12839944.176088301,42.0543174147606,Hf29La2O63Si_sc222/No29/295
2248,Hf29La2O63Si,222,29,296,1,-12839944.872278599,20.069360435009006,Hf29La2O63Si_sc222/No29/296
2249,Hf29La2O63Si,222,29,297,1,-12839945.1364013,11.728643655776978,Hf29La2O63Si_sc222/No29/297
2250,Hf29La2O63Si,222,61,313,1,-12839944.976174,16.788453102111813,Hf29La2O63Si_sc222/No61/313
2251,Hf29La2O63Si,222,61,314,1,-12839945.103073599,12.781097292900085,Hf29La2O63Si_sc222/No61/314
2252,Hf29La2O63Si,222,61,315,1,-12839945.117275301,12.332622647285461,Hf29La2O63Si_sc222/No61/315
2253,Hf29La2O63Si,222,61,316,1,-12839945.1508394,11.272703647613525,Hf29La2O63Si_sc222/No61/316
2254,Hf29La2O63Si,222,61,317,1,-12839945.0709212,13.796436309814453,Hf29La2O63Si_sc222/No61/317
2255,Hf29La2O63Si,222,61,318,1,-12839944.7693724,23.319029927253727,Hf29La2O63Si_sc222/No61/318
2256,Hf29La2O63Si,222,14,322,1,-12839944.700874,25.48213732242584,Hf29La2O63Si_sc222/No14/322
2257,Hf29La2O63Si,222,14,323,1,-12839944.2480481,39.781902551651,Hf29La2O63Si_sc222/No14/323
2258,Hf29La2O63Si,222,14,324,1,-12839945.607371401,-3.1440962553024288,Hf29La2O63Si_sc222/No14/324
2259,Hf29La2O63Si,222,14,325,1,-12839944.3185611,37.555176317691796,Hf29La2O63Si_sc222/No14/325
2260,Hf29La2O63Si,222,14,326,1,-12839944.845000999,20.93075841665268,Hf29La2O63Si_sc222/No14/326
2261,Hf29La2O63Si,222,14,327,1,-12839944.5661866,29.735423624515533,Hf29La2O63Si_sc222/No14/327
2262,Hf29La2O63Si,222,29,298,1,-12839944.595234,28.818137407302856,Hf29La2O63Si_sc222/No29/298
2263,Hf29La2O63Si,222,29,299,1,-12839944.512617,31.427095234394073,Hf29La2O63Si_sc222/No29/299
2264,Hf29La2O63Si,222,29,300,1,-12839944.8857358,19.644396245479587,Hf29La2O63Si_sc222/No29/300
2265,Hf29La2O63Si,222,29,301,1,-12839943.8680895,51.7805951833725,Hf29La2O63Si_sc222/No29/301
2266,Hf29La2O63Si,222,29,302,1,-12839944.2863173,38.57340151071549,Hf29La2O63Si_sc222/No29/302
2267,Hf29La2O63Si,222,29,303,1,-12839944.2751004,38.927619457244866,Hf29La2O63Si_sc222/No29/303
2268,Hf29La2O63Si,222,61,319,1,-12839943.995950501,47.74287950992584,Hf29La2O63Si_sc222/No61/319
2269,Hf29La2O63Si,222,61,320,1,-12839945.0902983,13.18452787399292,Hf29La2O63Si_sc222/No61/320
2270,Hf29La2O63Si,222,61,321,1,-12839943.6206698,59.59384888410568,Hf29La2O63Si_sc222/No61/321
2271,Hf29La2O63Si,222,61,322,1,-12839943.938638499,49.5527321100235,Hf29La2O63Si_sc222/No61/322
2272,Hf29La2O63Si,222,61,323,1,-12839943.6716218,57.98483836650848,Hf29La2O63Si_sc222/No61/323
2273,Hf29La2O63Si,222,61,324,1,-12839943.8412367,52.62857836484909,Hf29La2O63Si_sc222/No61/324
2274,Hf29La2O63Si,222,14,328,1,-12839946.3158462,-25.51698476076126,Hf29La2O63Si_sc222/No14/328
2275,Hf29La2O63Si,222,14,329,1,-12839945.8735027,-11.548242628574373,Hf29La2O63Si_sc222/No14/329
2276,Hf29La2O63Si,222,14,330,1,-12839945.4618737,1.4505678415298462,Hf29La2O63Si_sc222/No14/330
2277,Hf29La2O63Si,222,29,304,1,-12839946.0111136,-15.893850028514864,Hf29La2O63Si_sc222/No29/304
2278,Hf29La2O63Si,222,29,305,1,-12839945.5163444,-0.26955950260162354,Hf29La2O63Si_sc222/No29/305
2279,Hf29La2O63Si,222,29,306,1,-12839945.0272907,15.174241602420807,Hf29La2O63Si_sc222/No29/306
2280,Hf29La2O63Si,222,61,325,1,-12839944.2340426,40.224181592464454,Hf29La2O63Si_sc222/No61/325
2281,Hf29La2O63Si,222,61,326,1,-12839945.1590483,11.013475239276886,Hf29La2O63Si_sc222/No61/326
2282,Hf29La2O63Si,222,61,327,1,-12839944.1449771,43.03677636384964,Hf29La2O63Si_sc222/No61/327
2283,Hf29La2O63Si,222,61,328,1,-12839944.6220748,27.970533192157745,Hf29La2O63Si_sc222/No61/328
2284,Hf29La2O63Si,222,61,329,1,-12839944.0905286,44.75620263814926,Hf29La2O63Si_sc222/No61/329
2285,Hf29La2O63Si,222,61,330,1,-12839944.008454302,47.34802258014679,Hf29La2O63Si_sc222/No61/330
2286,Hf29La2O63Si,222,14,331,1,-12839945.2011266,9.684686779975893,Hf29La2O63Si_sc222/No14/331
2287,Hf29La2O63Si,222,14,332,1,-12839944.9158395,18.69375318288803,Hf29La2O63Si_sc222/No14/332
2288,Hf29La2O63Si,222,14,333,1,-12839946.0186331,-16.131307899951935,Hf29La2O63Si_sc222/No14/333
2289,Hf29La2O63Si,222,14,334,1,-12839943.8178966,53.36563414335251,Hf29La2O63Si_sc222/No14/334
2290,Hf29La2O63Si,222,14,335,1,-12839944.4344051,33.8969447016716,Hf29La2O63Si_sc222/No14/335
2291,Hf29La2O63Si,222,14,336,1,-12839946.1180416,-19.270523667335514,Hf29La2O63Si_sc222/No14/336
2292,Hf29La2O63Si,222,29,307,1,-12839944.5979884,28.731156289577484,Hf29La2O63Si_sc222/No29/307
2293,Hf29La2O63Si,222,29,308,1,-12839945.529238,-0.6767258048057556,Hf29La2O63Si_sc222/No29/308
2294,Hf29La2O63Si,222,29,309,1,-12839944.2695754,39.102093160152435,Hf29La2O63Si_sc222/No29/309
2295,Hf29La2O63Si,222,29,310,1,-12839943.610148199,59.926109969615936,Hf29La2O63Si_sc222/No29/310
2296,Hf29La2O63Si,222,29,311,1,-12839945.177182902,10.440803587436676,Hf29La2O63Si_sc222/No29/311
2297,Hf29La2O63Si,222,29,312,1,-12839944.103607599,44.34318155050278,Hf29La2O63Si_sc222/No29/312
2298,Hf29La2O63Si,222,61,331,1,-12839943.7354461,55.969334244728095,Hf29La2O63Si_sc222/No61/331
2299,Hf29La2O63Si,222,61,332,1,-12839945.3331403,5.5158331394195566,Hf29La2O63Si_sc222/No61/332
2300,Hf29La2O63Si,222,61,333,1,-12839944.4193502,34.37236261367798,Hf29La2O63Si_sc222/No61/333
2301,Hf29La2O63Si,222,61,334,1,-12839943.9182055,50.19798469543457,Hf29La2O63Si_sc222/No61/334
2302,Hf29La2O63Si,222,61,335,1,-12839943.7030259,56.99312996864319,Hf29La2O63Si_sc222/No61/335
2303,Hf29La2O63Si,222,61,336,1,-12839944.1955291,41.44039738178253,Hf29La2O63Si_sc222/No61/336
2304,Hf29La2O63Si,222,14,337,1,-12839945.1768789,10.450403690338137,Hf29La2O63Si_sc222/No14/337
2305,Hf29La2O63Si,222,14,338,1,-12839945.328219,5.671242594718933,Hf29La2O63Si_sc222/No14/338
2306,Hf29La2O63Si,222,14,339,1,-12839946.0352562,-16.65624791383743,Hf29La2O63Si_sc222/No14/339
2307,Hf29La2O63Si,222,14,340,1,-12839945.0481216,14.51642370223999,Hf29La2O63Si_sc222/No14/340
2308,Hf29La2O63Si,222,14,341,1,-12839945.011679599,15.667223691940308,Hf29La2O63Si_sc222/No14/341
2309,Hf29La2O63Si,222,14,342,1,-12839945.242931401,8.364535212516785,Hf29La2O63Si_sc222/No14/342
2310,Hf29La2O63Si,222,29,313,1,-12839945.5072735,0.01688992977142334,Hf29La2O63Si_sc222/No29/313
2311,Hf29La2O63Si,222,29,314,1,-12839944.3098509,37.83023530244827,Hf29La2O63Si_sc222/No29/314
2312,Hf29La2O63Si,222,29,315,1,-12839944.529388301,30.897475242614746,Hf29La2O63Si_sc222/No29/315
2313,Hf29La2O63Si,222,29,316,1,-12839944.608343,28.40416890382767,Hf29La2O63Si_sc222/No29/316
2314,Hf29La2O63Si,222,29,317,1,-12839945.015104901,15.559056282043455,Hf29La2O63Si_sc222/No29/317
2315,Hf29La2O63Si,222,29,318,1,-12839943.991067698,47.89707320928574,Hf29La2O63Si_sc222/No29/318
2316,Hf29La2O63Si,222,61,337,1,-12839944.2841999,38.6402667760849,Hf29La2O63Si_sc222/No61/337
2317,Hf29La2O63Si,222,61,338,1,-12839945.288972098,6.910618424415588,Hf29La2O63Si_sc222/No61/338
2318,Hf29La2O63Si,222,61,339,1,-12839944.966522802,17.093227803707126,Hf29La2O63Si_sc222/No61/339
2319,Hf29La2O63Si,222,61,340,1,-12839944.090688301,44.751159489154816,Hf29La2O63Si_sc222/No61/340
2320,Hf29La2O63Si,222,61,341,1,-12839944.2495785,39.733574211597436,Hf29La2O63Si_sc222/No61/341
2321,Hf29La2O63Si,222,61,342,1,-12839944.9288285,18.283574283123016,Hf29La2O63Si_sc222/No61/342
2322,Hf29La2O63Si,222,14,343,1,-12839945.412967999,2.9949584007263184,Hf29La2O63Si_sc222/No14/343
2323,Hf29La2O63Si,222,14,344,1,-12839944.545297699,30.39507311582565,Hf29La2O63Si_sc222/No14/344
2324,Hf29La2O63Si,222,14,345,1,-12839945.923290899,-13.120501637458801,Hf29La2O63Si_sc222/No14/345
2325,Hf29La2O63Si,222,14,346,1,-12839944.384039301,35.487443685531616,Hf29La2O63Si_sc222/No14/346
2326,Hf29La2O63Si,222,14,347,1,-12839945.159350501,11.003932118415833,Hf29La2O63Si_sc222/No14/347
2327,Hf29La2O63Si,222,14,348,1,-12839944.4384626,33.76881319284439,Hf29La2O63Si_sc222/No14/348
2328,Hf29La2O63Si,222,29,319,1,-12839945.4752928,1.0268068909645078,Hf29La2O63Si_sc222/No29/319
2329,Hf29La2O63Si,222,29,320,1,-12839944.827986501,21.46805840730667,Hf29La2O63Si_sc222/No29/320
2330,Hf29La2O63Si,222,29,321,1,-12839944.569594901,29.62779325246811,Hf29La2O63Si_sc222/No29/321
2331,Hf29La2O63Si,222,29,322,1,-12839944.122250699,43.75445210933685,Hf29La2O63Si_sc222/No29/322
2332,Hf29La2O63Si,222,29,323,1,-12839944.3797945,35.62149000167847,Hf29La2O63Si_sc222/No29/323
2333,Hf29La2O63Si,222,29,324,1,-12839944.4800031,32.45700788497925,Hf29La2O63Si_sc222/No29/324
2334,Hf29La2O63Si,222,61,343,1,-12839944.295419,38.28597944974899,Hf29La2O63Si_sc222/No61/343
2335,Hf29La2O63Si,222,61,344,1,-12839945.311600199,6.196046769618987,Hf29La2O63Si_sc222/No61/344
2336,Hf29La2O63Si,222,61,345,1,-12839944.2958949,38.27095103263854,Hf29La2O63Si_sc222/No61/345
2337,Hf29La2O63Si,222,61,346,1,-12839944.3006479,38.12085628509522,Hf29La2O63Si_sc222/No61/346
2338,Hf29La2O63Si,222,61,347,1,-12839943.8997983,50.77926468849182,Hf29La2O63Si_sc222/No61/347
2339,Hf29La2O63Si,222,61,348,1,-12839944.0533554,45.93009316921234,Hf29La2O63Si_sc222/No61/348
2340,Hf29La2O63Si,222,14,349,1,-12839945.6376967,-4.101737320423126,Hf29La2O63Si_sc222/No14/349
2341,Hf29La2O63Si,222,14,350,1,-12839945.012084698,15.654431104660034,Hf29La2O63Si_sc222/No14/350
2342,Hf29La2O63Si,222,14,351,1,-12839946.415687801,-28.669877350330356,Hf29La2O63Si_sc222/No14/351
2343,Hf29La2O63Si,222,14,352,1,-12839945.080122901,13.505856335163115,Hf29La2O63Si_sc222/No14/352
2344,Hf29La2O63Si,222,14,353,1,-12839945.367571801,4.4285226464271545,Hf29La2O63Si_sc222/No14/353
2345,Hf29La2O63Si,222,14,354,1,-12839943.9236935,50.02467942237854,Hf29La2O63Si_sc222/No14/354
2346,Hf29La2O63Si,222,29,325,1,-12839945.129684199,11.94076257944107,Hf29La2O63Si_sc222/No29/325
2347,Hf29La2O63Si,222,29,326,1,-12839945.650742695,-4.513716220855713,Hf29La2O63Si_sc222/No29/326
2348,Hf29La2O63Si,222,29,327,1,-12839943.636968901,59.07914054393768,Hf29La2O63Si_sc222/No29/327
2349,Hf29La2O63Si,222,29,328,1,-12839944.7501965,23.924584746360782,Hf29La2O63Si_sc222/No29/328
2350,Hf29La2O63Si,222,29,329,1,-12839944.0743066,45.26847630739212,Hf29La2O63Si_sc222/No29/329
2351,Hf29La2O63Si,222,61,349,1,-12839944.1816263,41.87943321466446,Hf29La2O63Si_sc222/No61/349
2352,Hf29La2O63Si,222,61,350,1,-12839945.2202062,9.082173168659212,Hf29La2O63Si_sc222/No61/350
2353,Hf29La2O63Si,222,61,351,1,-12839944.7093378,25.214859426021576,Hf29La2O63Si_sc222/No61/351
2354,Hf29La2O63Si,222,61,352,1,-12839944.9469806,17.71034997701645,Hf29La2O63Si_sc222/No61/352
2355,Hf29La2O63Si,222,61,353,1,-12839944.2204466,40.65352892875672,Hf29La2O63Si_sc222/No61/353
2356,Hf29La2O63Si,222,61,354,1,-12839943.6457738,58.8010910153389,Hf29La2O63Si_sc222/No61/354
2357,Hf29La2O63Si,222,14,355,1,-12839945.1067959,12.663551032543182,Hf29La2O63Si_sc222/No14/355
2358,Hf29La2O63Si,222,14,356,1,-12839944.6598189,26.778614163398746,Hf29La2O63Si_sc222/No14/356
2359,Hf29La2O63Si,222,14,357,1,-12839945.9812119,-14.949585914611815,Hf29La2O63Si_sc222/No14/357
2360,Hf29La2O63Si,222,14,358,1,-12839944.0778894,45.15533524751663,Hf29La2O63Si_sc222/No14/358
2361,Hf29La2O63Si,222,14,359,1,-12839944.8676451,20.215681552886966,Hf29La2O63Si_sc222/No14/359
2362,Hf29La2O63Si,222,14,360,1,-12839944.2051327,41.13712567090988,Hf29La2O63Si_sc222/No14/360
2363,Hf29La2O63Si,222,29,330,1,-12839945.1585727,11.028494238853456,Hf29La2O63Si_sc222/No29/330
2364,Hf29La2O63Si,222,29,331,1,-12839944.792558301,22.58684366941452,Hf29La2O63Si_sc222/No29/331
2365,Hf29La2O63Si,222,29,332,1,-12839944.642305499,27.33166891336441,Hf29La2O63Si_sc222/No29/332
2366,Hf29La2O63Si,222,29,333,1,-12839944.5763967,29.412999391555786,Hf29La2O63Si_sc222/No29/333
2367,Hf29La2O63Si,222,29,334,1,-12839944.701222999,25.471116304397587,Hf29La2O63Si_sc222/No29/334
2368,Hf29La2O63Si,222,61,355,1,-12839943.692854302,57.314338386058814,Hf29La2O63Si_sc222/No61/355
2369,Hf29La2O63Si,222,61,356,1,-12839945.4388566,2.177423655986786,Hf29La2O63Si_sc222/No61/356
2370,Hf29La2O63Si,222,61,357,1,-12839944.435212402,33.87145096063614,Hf29La2O63Si_sc222/No61/357
2371,Hf29La2O63Si,222,61,358,1,-12839943.9470056,49.288507878780365,Hf29La2O63Si_sc222/No61/358
2372,Hf29La2O63Si,222,61,359,1,-12839943.506955199,63.18483626842499,Hf29La2O63Si_sc222/No61/359
2373,Hf29La2O63Si,222,61,360,1,-12839944.1524869,42.79962474107742,Hf29La2O63Si_sc222/No61/360
2374,Hf14LaO32Si,122,14,1,1,-6214001.81556843,22.62350183725357,Hf14LaO32Si_sc122/No14/1
2375,Hf14LaO32Si,122,137,1,2,-6214001.87858167,18.685174345970157,Hf14LaO32Si_sc122/No137/1
2376,Hf14LaO32Si,122,14,2,1,-6214001.97923678,12.39422994852066,Hf14LaO32Si_sc122/No14/2
2377,Hf14LaO32Si,122,29,1,1,-6214001.44700547,45.65868681669235,Hf14LaO32Si_sc122/No29/1
2378,Hf14LaO32Si,122,137,2,2,-6214001.87817215,18.710769355297092,Hf14LaO32Si_sc122/No137/2
2379,Hf14LaO32Si,122,14,3,1,-6214001.83458405,21.435025572776798,Hf14LaO32Si_sc122/No14/3
2380,Hf14LaO32Si,122,29,2,1,-6214001.55253423,39.06313931941986,Hf14LaO32Si_sc122/No29/2
2381,Hf14LaO32Si,122,137,3,2,-6214002.18491623,-0.4607356786727905,Hf14LaO32Si_sc122/No137/3
2382,Hf14LaO32Si,122,14,4,1,-6214002.14977449,1.735623061656952,Hf14LaO32Si_sc122/No14/4
2383,Hf14LaO32Si,122,29,3,1,-6214002.18169301,-0.2592844367027283,Hf14LaO32Si_sc122/No29/3
2384,Hf14LaO32Si,122,137,4,8,-6214002.31041573,-8.304454386234282,Hf14LaO32Si_sc122/No137/4
2385,Hf14LaO32Si,122,14,5,1,-6214001.99029315,11.703206837177275,Hf14LaO32Si_sc122/No14/5
2386,Hf14LaO32Si,122,29,4,1,-6214001.5441678,39.5860412120819,Hf14LaO32Si_sc122/No29/4
2387,Hf14LaO32Si,122,14,6,1,-6214001.90322843,17.144751846790314,Hf14LaO32Si_sc122/No14/6
2388,Hf14LaO32Si,122,29,5,1,-6214001.68042585,31.06991308927536,Hf14LaO32Si_sc122/No29/5
2389,Hf14LaO32Si,122,14,7,1,-6214002.78707741,-38.09580940008164,Hf14LaO32Si_sc122/No14/7
2390,Hf14LaO32Si,122,29,6,1,-6214002.16719263,0.6469893455505371,Hf14LaO32Si_sc122/No29/6
2391,Hf14LaO32Si,122,14,8,1,-6214002.66677684,-30.57702374458313,Hf14LaO32Si_sc122/No14/8
2392,Hf14LaO32Si,122,29,7,1,-6214002.0561319,7.588284969329834,Hf14LaO32Si_sc122/No29/7
2393,Hf14LaO32Si,122,137,5,4,-6214002.86520106,-42.97853749990463,Hf14LaO32Si_sc122/No137/5
