,out.x,properly finished,tight,xc,k_grid,dipole moment x [e*A/f.u.],dipole moment y [e*A/f.u.],dipole moment z [e*A/f.u.],dipole moment magnitude [e*A/f.u.],num atoms,symbols,symbols count,Volume [A^3],a [A],b [A],c [A],alpha,beta,gamma,Etot [eV],max force component [eV/A],phase,host,dopant,dopants_species_number,dopants_count,num D,num M,num O,sc,dopant type,f.u.,concentration [f.u.%],a [sc],b [sc],c [sc],nominal f.u.,nominal concentration [f.u.%],abc [sc],dopant group,dopant period,"host, type",dipole moment perp [e*A/f.u.],crit. d_x,crit. d_y,crit. d_z,crit. d_perp,crit. d_tot,crit. dipole,crit. alpha,crit. beta,crit. gamma,crit. angles,crit. xrd,crit. overall
3329,aims/ZrO2_Sb6.2inter_221/LDA/iSb0/bulk/No137/out.x,True,True,pw-lda,224,-0.00019483562500000008,0.0008011237500000013,0.00013274437500000066,0.0008350935592359374,49,O Sb Zr,32 1 16,561.2567717274073,10.484470074130082,10.517697436212519,5.156339342858487,98.33927021337513,93.92863376576487,89.06810852322843,-1822736.80778525,0.000795023901650362,137,ZrO2,Sb,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,2.0,1.0,16,6.25,221,15,5,"ZrO2, inter",0.0008244757022394324,True,True,True,True,True,True,False,True,True,False,False,False
3330,aims/HfO2_Bi3.1cat_222/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,222,-0.0009228390625,-0.000713540625,-7.280687500000054e-05,0.0011687912558915453,96,Bi Hf O,1 31 64,1076.2624917750438,10.125871297890171,10.303368370580495,10.459274086145012,90.01243377643354,80.50185986581096,90.01458745042812,-13816569.5400749,0.000843009949708968,14,HfO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, cat",0.0011665213923461796,True,True,True,True,True,True,True,True,True,True,True,True
3331,aims/HfO2_Bi3.1cat_222/LDA/Bi0/bulk/No29/out.x,True,True,pw-lda,222,-0.0008648684375000003,-0.00024683218750000044,0.0183982434375,0.0184202140359031,96,Bi Hf O,1 31 64,1038.760696648149,9.979273253777878,10.388009675132214,10.020387333263283,90.02820209291563,90.03646835252282,89.95740739215869,-13816568.103069598,0.000725522117784252,29,HfO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, cat",0.0008994017694944386,True,True,True,True,True,True,True,True,True,True,True,True
3332,aims/HfO2_Bi3.1cat_222/LDA/Bi0/bulk/No61/out.x,True,True,pw-lda,222,-0.0009418837500000002,-0.0006577387500000001,-7.05906249999996e-05,0.0011509771058120645,96,Bi Hf O,1 31 64,1078.9178407075003,10.04598355171066,10.25852444965776,10.46915163990399,89.9696272432757,90.07924678531245,90.00061305668329,-13816568.6581605,0.000256610185101075,61,HfO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, cat",0.0011488103680615115,True,True,True,True,True,True,True,True,True,True,True,True
3333,aims/HfO2_Bi3.1cat_222/LDA/Bi0/bulk/No137/out.x,True,True,pw-lda,222,2.9062499999836297e-08,5.000000000482542e-09,5.3437499999948183e-08,6.103437811995606e-08,96,Bi Hf O,1 31 64,1029.3589019386482,10.029774597568368,10.232577808849154,10.029761266963726,89.9999651182881,89.99998780633099,89.9999812488777,-13816566.022939801,0.000421581611368874,137,HfO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, cat",2.9489471108266932e-08,True,True,True,True,True,True,True,True,True,True,True,True
3334,aims/HfO2_Bi6.2cat_122/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,422,-0.00191814875,-0.0014412412500000005,-0.000119562499999999,0.0024022419027305256,48,Bi Hf O,1 15 32,541.5243176902306,5.0707885538129025,10.332453187507893,10.474774661295065,90.06543588235525,80.65255455489469,90.020098855513,-7001756.1281182,0.000275115547940746,14,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,1.0,2.0,2.0,16,6.25,122,15,6,"HfO2, cat",0.002399264672316943,True,True,True,True,True,True,True,True,True,True,True,True
3335,aims/HfO2_Bi6.2cat_212/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,242,-0.001926471875,-0.0014445256249999991,-0.0002454362499999985,0.002420369211352209,48,Bi Hf O,1 15 32,541.9430377682531,10.153391362718162,5.160469341428938,10.483667677551649,90.0239596408527,80.60898101338805,90.01924737063587,-7001756.18413029,0.000776988982726115,14,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, cat",0.0024078928893220427,True,True,True,True,True,True,True,True,True,True,True,True
3336,aims/HfO2_Bi6.2cat_221/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,224,-0.0019134806249999988,-0.001325745625,-0.00013379937499999935,0.002331718644521122,48,Bi Hf O,1 15 32,541.9177681703811,10.153773188199573,10.322311696461243,5.241375561980716,90.01664177091972,80.56415639403656,90.03890020428696,-7001756.19673873,0.000499808296836998,14,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, cat",0.0023278766213992155,True,True,True,True,True,True,True,True,True,True,True,True
3337,aims/HfO2_Bi6.2cat_122/LDA/Bi0/bulk/No29/out.x,True,True,pw-lda,422,-0.0017163212499999995,-0.0005258168750000001,0.01824961000000001,0.018337679983338583,48,Bi Hf O,1 15 32,523.1788581916749,5.000771355616743,10.410853318085248,10.049120714154453,90.059322296643,90.0875178831699,89.91616297224239,-7001755.47069037,0.000684094030186756,29,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,1.0,2.0,2.0,16,6.25,122,15,6,"HfO2, cat",0.001795060450022875,True,True,True,True,True,True,True,True,True,True,True,True
3338,aims/HfO2_Bi6.2cat_212/LDA/Bi0/bulk/No29/out.x,True,True,pw-lda,242,-0.001777266875,-0.00035096000000000037,0.018202666250000003,0.018292591644582825,48,Bi Hf O,1 15 32,523.0151363281298,10.003422921030783,5.203786371285844,10.047252705755731,90.04450608490367,90.0906607928138,89.91450648068017,-7001755.52804114,0.00065678971251247,29,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, cat",0.0018115878302120121,True,True,True,True,True,True,True,True,True,True,True,True
3339,aims/HfO2_Bi6.2cat_221/LDA/Bi0/bulk/No29/out.x,True,True,pw-lda,224,-0.0017640125000000003,-0.000463025625,0.018245680625,0.018336602583332147,48,Bi Hf O,1 15 32,522.820166395083,10.003461173163943,10.409876673819113,5.020617319860698,90.06108754236841,90.03334764903153,89.92786564769622,-7001755.54423765,0.000704673626402946,29,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, cat",0.0018237688531069093,True,True,True,True,True,True,True,True,True,True,True,True
3340,aims/HfO2_Bi6.2cat_212/LDA/Bi0/bulk/No61/out.x,True,True,pw-lda,242,-0.002004123125,-0.0012841368750000006,-0.00020471312499999864,0.002389021656963745,48,Bi Hf O,1 15 32,543.2302166211247,10.075264201745314,5.139267108294568,10.491282019710818,89.91893303259369,90.16638298444954,89.98776721176753,-7001755.73987125,0.0009233457146297651,61,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, cat",0.0023802346552166936,True,True,True,True,True,True,True,True,True,True,True,True
3341,aims/HfO2_Bi6.2cat_221/LDA/Bi0/bulk/No61/out.x,True,True,pw-lda,224,-0.001936853125,-0.0012311799999999995,-8.782500000000144e-05,0.0022967188445361057,48,Bi Hf O,1 15 32,543.2188490333483,10.074491817553422,10.27874289674865,5.245818177987747,89.95092877873178,90.1449748959207,90.00860572269806,-7001755.77343876,0.000928096575306503,61,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, cat",0.002295039045467912,True,True,True,True,True,True,True,True,True,True,True,True
3342,aims/HfO2_Bi6.2cat_122/LDA/Bi0/bulk/No137/out.x,True,True,pw-lda,422,-2.871875000000041e-06,6.437500000009647e-08,-4.572499999999847e-06,5.3999598522812035e-06,48,Bi Hf O,1 15 32,517.8711017018396,5.026195335002672,10.25196745020862,10.050209072489448,90.00222596212484,89.99965376355861,90.00208800656645,-7001754.57828255,0.000671356350164841,137,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,1.0,2.0,2.0,16,6.25,122,15,6,"HfO2, cat",2.872596413743192e-06,True,True,True,True,True,True,True,True,True,True,True,True
3343,aims/HfO2_Bi6.2cat_212/LDA/Bi0/bulk/No137/out.x,True,True,pw-lda,242,-8.187499999973726e-08,3.750000000018374e-09,5.3750000000344095e-08,9.801347165055477e-08,48,Bi Hf O,1 15 32,517.8308033551905,10.05192719478258,5.124951198653923,10.051915113391363,90.00006085674872,90.00017425903697,90.00005375894007,-7001754.5789827,0.0009181614806252551,137,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, cat",8.196083287129965e-08,True,True,True,True,True,True,True,True,True,True,True,True
3344,aims/HfO2_Bi6.2cat_221/LDA/Bi0/bulk/No137/out.x,True,True,pw-lda,224,4.3125000000031265e-08,6.937499999967492e-08,-1.4999999999924457e-08,8.305212971354393e-08,48,Bi Hf O,1 15 32,517.8739308765985,10.050244568090813,10.252004632813176,5.0261868052925545,89.9999742057331,90.00010591054978,89.99996693633051,-7001754.57829232,0.00061576255081774,137,HfO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, cat",8.168632841521029e-08,True,True,True,True,True,True,True,True,True,True,True,True
3345,aims/HfO2_Bi3.1inter_222/LDA/iBi0/bulk/No14/out.x,True,True,pw-lda,222,-0.001405879999999999,-0.000624959375000002,-8.317437500000098e-05,0.001540776028972748,97,Bi Hf O,1 32 64,1091.451987683535,10.19747458174351,10.35371502413697,10.511015660080963,89.7290340641443,79.57966622096362,89.7963019867893,-14238414.796714999,0.0007614970240758701,14,HfO2,Bi,1,1,1,32,64,8,inter,32.333333333333336,3.092783505154639,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, inter",0.001538529426043061,True,True,True,True,True,True,True,True,True,True,True,True
3346,aims/HfO2_Bi3.1inter_222/LDA/iBi0/bulk/No29/out.x,True,True,pw-lda,222,0.001320331874999999,-0.0012480615625000005,0.0139355775,0.014053513944292977,97,Bi Hf O,1 32 64,1055.002980035214,9.996809784363627,10.402604397634091,10.146839693385903,89.24818367144081,90.74004759711245,90.33513719633558,-14238412.2048206,0.000895438519135934,29,HfO2,Bi,1,1,1,32,64,8,inter,32.333333333333336,3.092783505154639,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, inter",0.001816847248375866,True,True,True,True,True,True,True,True,True,True,True,True
3347,aims/HfO2_Bi3.1inter_222/LDA/iBi0/bulk/No61/out.x,True,True,pw-lda,222,0.0011458968749999995,0.0002143453125000008,-0.00010920343749999868,0.001170875293055287,97,Bi Hf O,1 32 64,1092.5346728694722,10.075506563710917,10.315831842316733,10.513759655186828,90.20418583484306,91.1655061900378,89.8534220929655,-14238414.1039539,0.000537026287660504,61,HfO2,Bi,1,1,1,32,64,8,inter,32.333333333333336,3.092783505154639,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, inter",0.0011657716590848688,True,True,True,True,True,True,True,True,True,True,True,True
3348,aims/HfO2_Bi3.1inter_222/LDA/iBi0/bulk/No137/out.x,True,True,pw-lda,222,-0.0005833909375000007,-0.0005681725000000005,-0.0015944878125000008,0.0017904067582324465,97,Bi Hf O,1 32 64,1059.1010229978754,10.240766357418098,10.231805446477514,10.144537708302364,91.90291096035816,85.5538219473818,89.46425896926429,-14238410.949048499,0.000802084821859295,137,HfO2,Bi,1,1,1,32,64,8,inter,32.333333333333336,3.092783505154639,2.0,2.0,2.0,32,3.125,222,15,6,"HfO2, inter",0.0008143494186854807,True,True,True,True,True,True,True,False,True,False,False,False
3349,aims/HfO2_Bi6.2inter_122/LDA/iBi0/bulk/No14/out.x,True,True,pw-lda,422,-0.005348256249999999,-0.0019962431250000008,-0.00025390312500000144,0.005714306460687823,49,Bi Hf O,1 16 32,557.7781480499578,5.142392925974355,10.475069467634905,10.561091901842348,88.54173059250581,78.77082960248322,89.0116969893417,-7423602.17277216,0.000715372059051797,14,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,1.0,2.0,2.0,16,6.25,122,15,6,"HfO2, inter",0.005708662849544876,True,True,True,True,True,True,True,True,True,True,True,True
3350,aims/HfO2_Bi6.2inter_212/LDA/iBi0/bulk/No14/out.x,True,True,pw-lda,242,0.0022787668749999984,0.0010735987500000003,0.0014121762499999992,0.0028878425351225234,49,Bi Hf O,1 16 32,563.2022611866679,10.359179247619188,5.203668396713059,10.713870527751661,93.14714738809653,77.6180131579133,91.43623043073539,-7423601.83559197,0.000891084534698751,14,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, inter",0.002519006301421023,True,True,True,True,True,True,True,True,True,True,True,True
3351,aims/HfO2_Bi6.2inter_221/LDA/iBi0/bulk/No14/out.x,True,True,pw-lda,224,-1.1912500000000813e-06,1.7687499999996872e-06,1.8312499999945453e-07,2.1403476097643315e-06,49,Bi Hf O,1 16 32,563.1511345424252,10.391652188366113,10.584407321471069,5.26074138395143,86.56073784238548,77.35846492432061,87.06347730048317,-7423602.17131871,0.0008883960159483939,14,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, inter",2.132499267291571e-06,True,True,True,True,True,True,True,True,True,True,True,True
3352,aims/HfO2_Bi6.2inter_122/LDA/iBi0/bulk/No29/out.x,True,True,pw-lda,422,0.0017840581249999995,-0.001986353750000001,0.014335862500000003,0.014582366688313109,49,Bi Hf O,1 16 32,542.4186907208468,5.070853573823733,10.450467235153607,10.27465076716288,86.99345433223594,93.21504369353892,92.51662685983959,-7423600.84139955,0.000929107368134129,29,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,1.0,2.0,2.0,16,6.25,122,15,6,"HfO2, inter",0.0026699184657059437,True,True,True,True,True,True,True,True,True,True,False,False
3353,aims/HfO2_Bi6.2inter_212/LDA/iBi0/bulk/No29/out.x,True,True,pw-lda,242,-0.0009631574999999971,-0.004998189375,0.013055025,0.014012253464335923,49,Bi Hf O,1 16 32,545.2592630988548,10.187737975977349,5.253060829934156,10.271418758451448,83.8846419714033,92.33802682677528,93.42796505859128,-7423600.53381354,0.0009790724761927349,29,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, inter",0.005090144339620354,True,True,True,True,True,True,False,True,True,False,False,False
3354,aims/HfO2_Bi6.2inter_221/LDA/iBi0/bulk/No29/out.x,True,True,pw-lda,224,-0.0013635287499999993,-0.0010105762500000003,0.011617291875,0.011740610951653312,49,Bi Hf O,1 16 32,545.2634247706346,10.058831351522091,10.623093592585867,5.110895041299418,87.96627071629827,92.41673233326723,90.74725027935705,-7423600.14567897,0.000772933654037989,29,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, inter",0.0016971962199877255,True,True,True,True,True,True,True,True,True,True,False,False
3355,aims/HfO2_Bi6.2inter_212/LDA/iBi0/bulk/No61/out.x,True,True,pw-lda,242,1.295624999998377e-06,-1.0300000000001714e-06,-4.337500000006767e-07,1.7110473994374717e-06,49,Bi Hf O,1 16 32,561.2325682116574,10.197150257930335,5.165104057794228,10.687320740060011,88.02773175177444,93.6428399359681,91.61786389491051,-7423601.45041665,0.000835870702931861,61,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, inter",1.6551568326358525e-06,True,True,True,True,True,True,True,True,True,True,True,True
3356,aims/HfO2_Bi6.2inter_221/LDA/iBi0/bulk/No61/out.x,True,True,pw-lda,224,-5.275000000000115e-07,-2.0831249999998798e-06,1.939374999999216e-06,2.894622843523224e-06,49,Bi Hf O,1 16 32,566.4575057602666,10.206369909284136,10.539462226120293,5.296025803956996,93.6012487062155,94.07870212357314,86.97259218633599,-7423602.10592187,0.000463668764610949,61,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, inter",2.1488755235295766e-06,True,True,True,True,True,True,True,False,True,False,True,True
3357,aims/HfO2_Bi6.2inter_122/LDA/iBi0/bulk/No137/out.x,True,True,pw-lda,422,0.0015455150000000016,-0.00033687374999999886,-9.674687500000076e-05,0.0015847588133486852,49,Bi Hf O,1 16 32,553.5627812648744,5.144293342119231,10.412252206472342,10.451830365644081,87.10970828739644,94.12379221481979,97.14778898651257,-7423601.12035669,0.000946171349587278,137,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,1.0,2.0,2.0,16,6.25,122,15,6,"HfO2, inter",0.0015818029392639485,True,True,True,True,True,True,True,False,False,False,False,False
3358,aims/HfO2_Bi6.2inter_212/LDA/iBi0/bulk/No137/out.x,True,True,pw-lda,242,-0.007571747500000002,0.004230780625,-0.002680169375000001,0.009078225199857048,49,Bi Hf O,1 16 32,548.7191356859076,10.124132151534432,5.3309883641389435,10.185627530555928,87.70292170820522,88.931575472677,92.34683575317976,-7423600.44736995,0.000683296739506997,137,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,1.0,2.0,16,6.25,212,15,6,"HfO2, inter",0.008673572787532923,True,True,True,True,True,True,True,True,True,True,False,False
3359,aims/HfO2_Bi6.2inter_221/LDA/iBi0/bulk/No137/out.x,True,True,pw-lda,224,0.00010038125000000064,0.00033317374999999964,-0.001544980000000001,0.0015836806317691165,49,Bi Hf O,1 16 32,553.5613375000097,10.451831358133894,10.412194940303532,5.14428833300759,97.14602216025023,94.12390414541859,87.10987232378638,-7423601.12027804,0.000780410247822199,137,HfO2,Bi,1,1,1,16,32,4,inter,16.333333333333332,6.122448979591838,2.0,2.0,1.0,16,6.25,221,15,6,"HfO2, inter",0.0003479671579914186,True,True,True,True,True,True,False,False,True,False,False,False
3360,aims/ZrO2_Bi3.1cat/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,222,-0.000559661250000002,-0.0006255037500000006,-9.50734375000056e-05,0.0008446979427781836,96,Bi O Zr,1 64 31,1097.018058293698,10.196162769350924,10.380593025547563,10.506838016365974,90.01013537831194,80.56338703381762,90.00286383394585,-3798206.60159229,0.000628658102649573,14,ZrO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"ZrO2, cat",0.0008393304808093341,True,True,True,True,True,True,True,True,True,True,True,True
3361,aims/ZrO2_Bi3.1cat/LDA/Bi0/bulk/No29/out.x,True,True,pw-lda,222,-0.0006465118749999992,-0.00026898875000000037,0.015187207812499997,0.015203342188223072,96,Bi O Zr,1 64 31,1059.3007233943802,10.053392347123543,10.448798597869397,10.084176816826536,90.02585578804127,90.01523773145746,89.9585578688389,-3798205.45591937,0.000867472461635072,29,ZrO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"ZrO2, cat",0.0007002374969555525,True,True,True,True,True,True,True,True,True,True,True,True
3362,aims/ZrO2_Bi3.1cat/LDA/Bi0/bulk/No61/out.x,True,True,pw-lda,222,-0.0005788499999999997,-0.0005823321875000003,-0.00017231062499999876,0.0008389690403026952,96,Bi O Zr,1 64 31,1099.958056893046,10.117617861441273,10.333811790405397,10.520534005289429,89.97127658365847,90.07979833877195,89.99302370918402,-3798205.81572274,0.000810623639938938,61,ZrO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"ZrO2, cat",0.0008210834909426294,True,True,True,True,True,True,True,True,True,True,True,True
3363,aims/ZrO2_Bi3.1cat/LDA/Bi0/bulk/No137/out.x,True,True,pw-lda,222,-7.737500000000845e-07,-6.593749999863395e-08,4.5312499999861705e-08,7.778753364533665e-07,96,Bi O Zr,1 64 31,1042.0986937227954,10.083305017825529,10.249520711151249,10.083293074224539,90.00279628490975,90.00106719334019,90.00192301262655,-3798205.15436222,0.000622579622326541,137,ZrO2,Bi,1,1,1,31,64,8,cat,32.0,3.125,2.0,2.0,2.0,32,3.125,222,15,6,"ZrO2, cat",7.765544516685231e-07,True,True,True,True,True,True,True,True,True,True,True,True
3364,aims/ZrO2_Bi6.2cat_122/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,422,-0.0011063431250000009,-0.0012921100000000006,-0.00015593937500000188,0.0017081745961728151,48,Bi O Zr,1 32 15,551.4219815872312,5.103432137222833,10.410204534204533,10.516310962585619,90.0597761190653,80.73684071820755,89.99599586688566,-2154161.18674896,0.000990596399913173,14,ZrO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,1.0,2.0,2.0,16,6.25,122,15,6,"ZrO2, cat",0.0017010418461445237,True,True,True,True,True,True,True,True,True,True,True,True
3365,aims/ZrO2_Bi6.2cat_212/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,242,-0.0012767399999999984,-0.0012947137500000008,-0.00032526124999999236,0.0018471988530720288,48,Bi O Zr,1 32 15,552.1659686060851,10.221505145035998,5.197889070290427,10.532304936422744,90.01670082767603,80.66038083649427,89.99393679839224,-2154161.23151596,0.0009435944878671119,14,ZrO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,1.0,2.0,16,6.25,212,15,6,"ZrO2, cat",0.0018183368010462363,True,True,True,True,True,True,True,True,True,True,True,True
3366,aims/ZrO2_Bi6.2cat/LDA/Bi0/bulk/No14/out.x,True,True,pw-lda,224,-0.001231469375000001,-0.0011714962500000007,-0.0002011743749999995,0.0017115464979028752,48,Bi O Zr,1 32 15,552.0767272330751,10.222337618822394,10.39702345914042,5.264957470954965,90.0137304267114,80.61315458129063,90.01514185967261,-2154161.25257331,0.000826317031843487,14,ZrO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,2.0,1.0,16,6.25,221,15,6,"ZrO2, cat",0.0016996824071946373,True,True,True,True,True,True,True,True,True,True,True,True
3367,aims/ZrO2_Bi6.2cat_122/LDA/Bi0/bulk/No29/out.x,True,True,pw-lda,422,-0.0012427843750000005,-0.0005680699999999986,0.015136654375,0.01519820786131874,48,Bi O Zr,1 32 15,533.3426643185998,5.037355330102215,10.469657563104896,10.11281445264841,90.05099347810116,90.05215218098957,89.91981487931551,-2154160.65836516,0.000650477135477935,29,ZrO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,1.0,2.0,2.0,16,6.25,122,15,6,"ZrO2, cat",0.0013664613158242498,True,True,True,True,True,True,True,True,True,True,True,True
3368,aims/ZrO2_Bi6.2cat_212/LDA/Bi0/bulk/No29/out.x,True,True,pw-lda,242,-0.0014075987499999993,-0.0004242493749999996,0.01509535,0.015166770038333456,48,Bi O Zr,1 32 15,533.0988710189167,10.075446755388144,5.233713732359432,10.109607655939293,90.03796015094959,90.05452061938091,89.91101484015057,-2154160.71482321,0.000874106191093013,29,ZrO2,Bi,1,1,1,15,32,4,cat,16.0,6.25,2.0,1.0,2.0,16,6.25,212,15,6,"ZrO2, cat",0.0014701434532689152,True,True,True,True,True,True,True,True,True,True,True,True
